307859   5.97 -0.02 A0III                  00 58 31.10 +66 21 06.52   1.265  320.0 209.2 2010-10-05T01:36:47 me307859.fit
307865   5.01 -0.11 B2IV                   23 59 00.50 +55 45 17.71   1.340  152.0 184.9 2010-10-05T03:17:37 me307865.fit
307866   5.30  0.16 A5V                    03 04 16.50 -07 36 03.10   1.242  180.0 197.9 2010-10-05T03:26:36 me307866.fit
307868   5.85 -0.09 B8III                  00 17 09.00 +47 56 50.71   1.333  320.0 205.5 2010-10-05T03:48:45 me307868.fit
307880   5.03 -0.07 B5V                    03 19 07.60 +50 05 41.89   1.197  125.0 192.2 2010-10-05T05:52:52 me307880.fit
307935   6.47  0.53 G0                     00 20 30.90 +48 58 07.10   1.524  420.0 168.5 2010-10-05T20:41:15 me307935.fit
307949   8.82  Nan  B8.5V                  00 21 22.20 +67 00 19.51   1.280 1030.0 189.5 2010-10-06T01:15:21 me307949.fit
307950   5.58 -0.12 B5IV                   00 24 15.70 +52 01 11.71   1.105  240.0 201.9 2010-10-06T01:29:23 me307950.fit
307951   5.08 -0.11 B7III                  00 36 08.30 +54 10 06.42   1.120  150.0 203.6 2010-10-06T01:35:34 me307951.fit
307952   5.72 -0.07 B9IV                   00 25 06.40 +53 02 48.41   1.121  280.0 206.1 2010-10-06T01:41:53 me307952.fit
307953   4.95  0.17 A5V                    00 43 28.10 +47 01 28.38   1.070  140.0 200.4 2010-10-06T01:48:12 me307953.fit
307954   5.86  1.02 K0IV                   00 48 09.10 +72 40 28.09   1.402  240.0 183.9 2010-10-06T01:54:19 me307954.fit
307956   6.54 -0.10 B9                     00 27 07.40 +80 03 07.70   1.644  530.0 177.6 2010-10-06T02:32:40 me307956.fit
307957   6.20  Nan  K0IV                   00 30 55.10 +77 01 09.91   1.561  360.0 181.4 2010-10-06T02:43:06 me307957.fit
307958   6.40  0.11 A4IV                   01 00 31.00 +70 58 58.80   1.398  500.0 182.7 2010-10-06T02:53:35 me307958.fit
314263   5.98  1.46 K2                     01 04 02.40 +52 30 07.81   1.240  600.0 205.2 2010-11-04T01:57:02 me314263.fit
314265   6.86  0.38 B0III                  04 07 51.40 +62 19 48.40   1.202 1067.9 119.0 2010-11-04T02:45:52 me314265.fit
314310   5.80  1.48 K5III-IIIb             01 10 19.50 +25 27 27.90   1.031  800.0 148.1 2010-11-04T22:31:53 me314310.fit
314311   6.19  0.44 F6V                    01 25 35.70 +23 30 41.51   1.033 1800.0 188.7 2010-11-04T22:56:55 me314311.fit
314312   7.59  0.97 G4III                  01 25 40.90 +47 07 06.71   1.059 1800.0  93.1 2010-11-04T23:30:37 me314312.fit
314317   5.76  0.64 G1V                    01 33 42.80 -07 01 31.19   1.373 1100.0 227.1 2010-11-05T01:39:15 me314317.fit
314318   5.90  Nan  G2IV                   02 00 09.20 +03 05 49.31   1.217  900.0 224.5 2010-11-05T02:01:31 me314318.fit
314319   7.51  1.58 M3/4III                02 01 59.10 +61 54 18.22   1.275 1800.0  85.8 2010-11-05T02:28:39 me314319.fit
314382   7.98  0.06 B4IV                   02 06 16.40 +57 18 25.70   1.142 1800.0 153.8 2010-11-06T00:12:35 me314382.fit
314383   7.94 -0.04 B1.5II                 02 06 11.40 +49 09 22.79   1.069 1800.0 147.7 2010-11-06T00:45:24 me314383.fit
314526   7.16  1.67 K5III                  04 26 27.10 -00 30 40.28   1.312 2100.0 132.3 2010-11-08T04:43:05 me314526.fit
314528   5.51 -0.10 B7V                    04 27 17.40 +22 59 46.79   1.287  900.0 241.7 2010-11-08T05:30:15 me314528.fit
314529   6.51  0.22 A2                     05 04 16.20 +45 46 45.70   1.216 1200.0 203.0 2010-11-08T05:51:40 me314529.fit
324975   6.05  0.83 G3IIIbFe-1             10 13 49.70 +27 08 08.92   1.035  264.0 163.1 2010-12-14T07:03:32 me324975.fit
324976   3.41  0.31 F0IIIa                 10 16 41.40 +23 25 02.28   1.045   28.0 167.0 2010-12-14T07:08:26 me324976.fit
324977   3.45  0.03 A1IV                   10 17 05.80 +42 54 51.70   1.068   28.0 163.5 2010-12-14T07:11:58 me324977.fit
324978   5.24  0.32 F0IV                   10 17 37.80 -08 04 08.11   1.332  151.0 167.0 2010-12-14T07:16:45 me324978.fit
325184   5.20  Nan  G0V                    07 51 46.30 -13 53 52.91   1.504  116.0 136.2 2010-12-19T04:47:31 me325184.fit
325371   6.77  1.58 M2                     11 24 34.50 +48 36 20.81   1.072  125.0  91.4 2010-12-23T07:07:18 me325371.fit
325372   5.81  0.04 A0V                    11 29 42.00 -24 28 00.98   1.703  244.0 147.0 2010-12-23T07:14:28 me325372.fit
325927   5.69  0.46 F8V                    02 03 39.30 +25 56 07.69   1.021  228.0 157.9 2011-01-04T19:30:35 me325927.fit
326660   4.47  0.37 F4VkF2mF1              14 34 40.80 +29 44 42.50   1.048   77.0 177.1 2011-01-08T07:17:49 me326660.fit
326784   4.48  0.00 A1V                    10 55 36.80 +24 44 59.28   1.222   80.0 142.3 2011-01-09T07:31:09 me326784.fit
326785   4.48  0.00 A1V                    10 55 36.80 +24 44 59.28   1.230   80.0 141.2 2011-01-09T07:33:19 me326785.fit
326786   5.78  1.46 M5.5III:               10 56 01.50 +06 11 07.30   1.404  300.0 177.2 2011-01-09T07:39:18 me326786.fit
326890   2.79  0.92 G8III-IIIb             13 02 10.60 +10 57 32.90   1.061   13.0 146.6 2011-01-10T07:28:41 me326890.fit
326891   2.79  0.92 G8III-IIIb             13 02 10.60 +10 57 32.90   1.062   60.0 309.5 2011-01-10T07:30:42 me326891.fit
326937   4.30  Nan  A9IIIp                 02 44 56.50 +10 06 50.90   1.107  100.0 240.4 2011-01-10T19:24:34 me326937.fit
326975   4.09  1.62 M0.5IIIab              15 48 44.40 +18 08 29.62   1.173   45.0 174.2 2011-01-11T07:29:59 me326975.fit
326976   4.77  1.54 K3+IIIFe-0.5           11 30 18.90 -03 00 12.60   1.417  100.0 194.4 2011-01-11T07:34:39 me326976.fit
326977   3.49  1.40 K3-III:                11 18 28.70 +33 05 39.52   1.184   40.0 209.2 2011-01-11T07:39:11 me326977.fit
327091   5.62  0.33 F2IVs                  03 56 52.10 +22 28 40.69   1.304  900.0 156.3 2011-01-12T00:47:38 me327091.fit
327092   2.89 -0.18 B1.5III                03 57 51.00 +40 00 41.00   1.321  100.0 230.6 2011-01-12T00:58:59 me327092.fit
327094   4.16  0.96 G0Ib                   04 14 53.50 +48 24 40.00   1.303   46.0 110.7 2011-01-12T01:04:55 me327094.fit
327095   3.65  0.99 G9.5IIIabCN0.5         04 19 47.60 +15 37 39.50   1.384   60.0 141.9 2011-01-12T01:09:13 me327095.fit
327111   3.59  1.30 K3-III                 14 31 49.80 +30 22 17.22   1.029   75.0 215.0 2011-01-12T07:16:49 me327111.fit
327112   5.90  0.37 F2IV                   14 32 32.50 +22 15 36.22   1.032  750.0 205.9 2011-01-12T07:28:38 me327112.fit
327243   5.60  Nan  G4III-IVFe-1           14 28 37.80 +49 50 41.50   1.092  173.0  97.1 2011-01-13T07:16:18 me327243.fit
327244   5.60  Nan  G4III-IVFe-1           14 28 37.80 +49 50 41.50   1.089  173.0 111.1 2011-01-13T07:20:15 me327244.fit
327245  -0.05  1.23 K1.5IIIFe-0.5          14 15 39.70 +19 10 56.71   1.023    3.0 301.9 2011-01-13T07:26:21 me327245.fit
327246   1.86 -0.19 B3V                    13 47 32.40 +49 18 47.81   1.068   20.0 175.1 2011-01-13T07:31:06 me327246.fit
327288   3.66 -0.19 B2IV                   00 36 58.30 +53 53 48.91   1.126   44.0 150.6 2011-01-13T19:16:05 me327288.fit
327289   2.01  1.01 G9.5IIICH-1            00 43 35.40 -17 59 11.80   1.514    7.0 139.5 2011-01-13T19:20:27 me327289.fit
327290   5.21  0.25 A7III                  00 30 07.40 +29 45 05.62   1.044  300.0 231.3 2011-01-13T19:29:28 me327290.fit
327291   5.50 -0.05 B9.5V                  01 02 49.10 +31 48 15.30   1.021  320.0 211.9 2011-01-13T19:38:07 me327291.fit
327292   6.68 -0.13 B5                     01 22 12.60 +43 35 02.80   1.046  650.0 164.3 2011-01-13T19:49:16 me327292.fit
327300   4.81 -0.06 B4IV                   04 21 33.20 +46 29 56.00   1.053 1000.0 240.0 2011-01-13T21:49:09 me327300.fit
327326   3.38  1.59 M3+III                 12 55 36.20 +03 23 50.89   1.188   20.0  72.2 2011-01-14T05:08:50 me327326.fit
327327   3.38  1.59 M3+III                 12 55 36.20 +03 23 50.89   1.181  300.0 222.8 2011-01-14T05:14:44 me327327.fit
327328   2.37  1.42 K1-III+G7IIIb          10 19 58.40 +19 50 29.40   1.069   60.0 122.9 2011-01-14T05:21:04 me327328.fit
327329   2.37  1.42 K1-III+G7IIIb          10 19 58.40 +19 50 29.40   1.075   60.0 300.3 2011-01-14T05:24:43 me327329.fit
327330   1.40 -0.16 B8IVn                  10 08 22.30 +11 58 01.92   1.143   36.4 269.8 2011-01-14T05:28:29 me327330.fit
327331   2.08  1.47 K4-III                 14 50 42.30 +74 09 19.80   1.574   18.3 235.6 2011-01-14T05:33:08 me327331.fit
327337   3.05  1.59 M0III                  10 22 19.70 +41 29 58.31   1.322   41.9 228.5 2011-01-14T07:14:02 me327337.fit
327339   3.05  1.59 M0III                  10 22 19.70 +41 29 58.31   1.349   32.0 213.5 2011-01-14T07:20:59 me327339.fit
327340   2.23  1.53 K5III                  17 56 36.40 +51 29 20.00   1.592   19.4 224.4 2011-01-14T07:24:43 me327340.fit
327341   2.20  Nan  A1V                    13 23 55.20 +54 55 25.00   1.118   31.5 289.0 2011-01-14T07:28:33 me327341.fit
327342   2.13  0.09 A3Va                   11 49 03.60 +14 34 19.42   1.181   81.1 449.2 2011-01-14T07:32:36 me327342.fit
327456   7.45  0.42 F4                     12 00 50.90 +32 57 50.00   1.051  970.0 141.4 2011-01-15T07:04:25 me327456.fit
327457   7.45  0.42 F4                     12 00 50.90 +32 57 50.00   1.074  970.0 139.5 2011-01-15T07:21:25 me327457.fit
327458   5.94  0.25 A8V                    11 48 38.40 +14 17 03.41   1.196  500.0 222.5 2011-01-15T07:36:32 me327458.fit
327504   3.87  0.12 A6V                    00 56 45.20 +38 29 57.59   1.022  135.5 230.4 2011-01-15T19:03:12 me327504.fit
327505   0.08  0.80 G3III:                 05 16 41.40 +45 59 53.02   1.450    5.0 223.1 2011-01-15T19:07:28 me327505.fit
327506   0.86  1.54 K5+III                 04 35 55.20 +16 30 33.52   1.354   10.0 262.9 2011-01-15T19:11:43 me327506.fit
327507   1.64 -0.22 B2V                    05 25 07.90 +06 20 58.88   1.846   12.0 172.4 2011-01-15T19:14:12 me327507.fit
327508   4.36 -0.16 B5V                    00 36 52.80 +33 43 09.59   1.037  100.0 153.8 2011-01-15T19:18:21 me327508.fit
327513   6.18  0.95 K0III                  00 17 47.70 +01 41 19.39   1.292  600.0 187.9 2011-01-15T19:54:39 me327513.fit
327514   6.39  0.66 G2.5V                  00 22 51.80 -12 12 33.98   1.595 1100.0 213.2 2011-01-15T20:11:36 me327514.fit
327556   7.56  1.54 K5III                  12 08 15.40 +30 16 31.30   1.026  800.0 124.8 2011-01-16T06:43:43 me327556.fit
327557   7.56  1.54 K5III                  12 08 15.40 +30 16 31.30   1.040  800.0 129.6 2011-01-16T06:57:53 me327557.fit
327558   6.39  0.50 F8IV                   15 31 22.30 +36 36 59.80   1.105  850.0 227.2 2011-01-16T07:15:08 me327558.fit
327559   5.40  0.39 F5IV                   14 19 16.30 +13 00 15.52   1.045  312.3 225.1 2011-01-16T07:28:30 me327559.fit
327560   4.30  Nan  F0IV                   15 24 29.40 +37 22 37.81   1.057  125.0 219.5 2011-01-16T07:35:45 me327560.fit
327561   3.02  0.19 A7IV+(n)               14 32 04.70 +38 18 29.70   1.018   56.5 275.4 2011-01-16T07:40:12 me327561.fit
327613   4.28  0.96 G9IIIbFe-2             01 02 56.60 +07 53 24.50   1.085  150.0 233.6 2011-01-16T19:12:15 me327613.fit
327622   5.50  0.97 G8.5IIIb               02 16 59.00 -06 25 19.60   1.652  500.0 194.0 2011-01-16T22:32:43 me327622.fit
327643   6.47  0.33 A9III                  06 45 54.20 +12 41 36.82   1.926 1000.0 155.3 2011-01-17T04:25:57 me327643.fit
327644   6.47  0.33 A9III                  06 45 54.20 +12 41 36.82   2.169 1000.0 153.4 2011-01-17T04:43:27 me327644.fit
327645   6.72  0.24 A9IV                   09 39 00.10 -17 37 27.01   1.683 1000.0 196.5 2011-01-17T05:04:39 me327645.fit
327646   6.72  0.24 A9IV                   09 39 00.10 -17 37 27.01   1.777 1000.0 187.2 2011-01-17T05:22:09 me327646.fit
327647   5.01  1.63 M1+III                 13 41 36.80 -08 42 10.69   1.388  180.0 196.5 2011-01-17T05:35:54 me327647.fit
327648   5.11  1.64 M1.5IIIb               15 35 14.90 +39 00 36.22   1.350  200.0 204.1 2011-01-17T05:43:50 me327648.fit
327649   6.49  1.60 M2III                  12 23 18.90 -11 48 43.60   1.319  575.3 195.1 2011-01-17T05:54:41 me327649.fit
327650   7.01  1.55 M2                     16 40 42.50 +72 40 18.01   1.702 1200.0 167.5 2011-01-17T06:14:09 me327650.fit
327651   7.03  1.47 M6III                  10 24 22.20 +34 10 35.00   1.226 1000.0 159.6 2011-01-17T06:44:17 me327651.fit
327652   5.36  1.57 M4.5:III               11 38 27.60 +08 08 03.52   1.196  300.0 168.6 2011-01-17T06:58:02 me327652.fit
327653   5.40  1.63 M4III                  16 17 15.30 +59 45 18.11   1.325  400.0 158.1 2011-01-17T07:07:58 me327653.fit
327654   5.25  1.65 M1.5III                14 08 17.30 +49 27 29.41   1.072  250.0 176.3 2011-01-17T07:16:16 me327654.fit
327655   4.91  1.72 M2IIIa                 14 10 50.50 -16 18 07.31   1.422  150.0 186.0 2011-01-17T07:23:03 me327655.fit
327656   4.95  1.62 M3+IIIa                12 30 06.70 +69 12 04.00   1.357  200.0 161.8 2011-01-17T07:29:38 me327656.fit
327657   4.71 -0.09 B9III                  16 02 47.90 +46 02 12.08   1.137  250.0 202.7 2011-01-17T07:36:25 me327657.fit
327742   7.56  0.29 A8III                  08 20 45.50 -14 21 47.20   1.525 1200.0 168.5 2011-01-18T03:30:06 me327742.fit
327743   7.56  0.29 A8III                  08 20 45.50 -14 21 47.20   1.610 1200.0 164.2 2011-01-18T03:50:56 me327743.fit
327745   7.56  0.24 A5/7IV                 08 41 08.30 -19 54 57.10   1.908 1000.0 144.5 2011-01-18T04:26:10 me327745.fit
327746   7.56  0.24 A5/7IV                 08 41 08.30 -19 54 57.10   2.050 1000.0 139.2 2011-01-18T04:43:40 me327746.fit
327753   5.46  1.01 K0II/III               09 09 35.60 -08 47 15.50   1.803  400.0 271.3 2011-01-18T05:29:56 me327753.fit
327754   5.12 -0.16 B4IV                   06 50 57.10 +67 34 18.98   1.997  400.0 283.0 2011-01-18T05:39:48 me327754.fit
327755   5.10 -0.12 B7III                  06 53 42.20 +68 53 17.92   2.026  300.0 243.1 2011-01-18T05:47:45 me327755.fit
327756   5.12  0.93 G6III-IIIaFe-1.5       08 25 54.80 +07 33 52.20   2.069  300.0 248.7 2011-01-18T05:55:58 me327756.fit
327757   4.89  1.62 M1III:Ba0.5            10 37 13.70 -27 24 45.50   2.222  169.1 206.0 2011-01-18T06:02:53 me327757.fit
327758   5.84  1.55 M5-III-IIIa            12 54 56.50 +47 11 48.19   1.055  250.0 173.4 2011-01-18T06:10:09 me327758.fit
327759   5.63  1.57 M5III                  14 46 05.90 +15 07 54.41   1.147  266.3 199.0 2011-01-18T06:18:56 me327759.fit
327760   4.30  1.01 G9IIIbFe-0.5           11 36 56.90 -00 49 25.50   1.236  139.0 278.2 2011-01-18T06:26:04 me327760.fit
327761   5.70  1.56 M4III                  16 11 38.00 +23 29 41.32   1.331  265.8 177.0 2011-01-18T06:33:10 me327761.fit
327762   3.96  0.43 F3V+G5V                09 00 36.00 +41 46 59.99   1.647  121.4 270.3 2011-01-18T06:40:40 me327762.fit
327763   4.42  0.61 G0-V                   15 46 26.60 +07 21 11.09   1.308  133.9 244.8 2011-01-18T06:46:24 me327763.fit
327764   4.20 -0.02 B9V                    16 34 06.20 +42 26 13.31   1.296  146.0 263.3 2011-01-18T06:52:53 me327764.fit
327765   6.58  1.06 M6III                  16 02 39.20 +47 14 25.30   1.207  315.3 160.5 2011-01-18T06:59:49 me327765.fit
327766   6.41  1.49 M4III                  17 36 21.40 +27 33 59.90   1.574  350.0 151.4 2011-01-18T07:10:12 me327766.fit
327767   4.24  0.09 A2IV/V                 14 01 38.80 +01 32 40.31   1.127  117.9 251.3 2011-01-18T07:17:07 me327767.fit
327768   5.56  0.23 A7IV                   23 27 00.90 +87 18 27.00   2.222  500.0 227.5 2011-01-18T07:26:16 me327768.fit
327769   2.58 -0.11 B8III                  12 15 48.40 -17 32 30.91   1.716   30.0 228.7 2011-01-18T07:36:17 me327769.fit
327770   2.98  1.34 K2+IIIa                12 10 07.50 -22 37 11.21   1.982   30.0 196.2 2011-01-18T07:39:04 me327770.fit
327852   5.83  0.15 A3III                  07 33 09.80 -24 42 38.59   1.712  800.0 278.9 2011-01-19T01:37:09 me327852.fit
327853   7.70  1.56 M2                     12 51 19.60 +57 43 53.90   1.670 1000.0 137.2 2011-01-19T01:56:05 me327853.fit
327854   7.98  1.55 M2III                  09 55 00.60 -00 10 56.10   1.181 1500.0 159.5 2011-01-19T02:29:29 me327854.fit
327857   5.30  Nan  A5IV                   09 51 53.00 +24 23 43.30   1.003  300.0 243.9 2011-01-19T03:11:07 me327857.fit
327858   6.85  1.67 M7III:                 13 14 04.40 -02 48 25.09   1.804  600.0 134.6 2011-01-19T03:23:51 me327858.fit
